Customer ID,Recency,Frequency,Monetary,segment_cust
15286,50,1,240.55,Casual Customer
15287,23,2,486.69,Casual Customer
15288,44,5,2306.52,Casual Customer
15289,60,3,939.78,Casual Customer
15290,43,18,7943.22,Loyal VIP Customer (Power Users)
15291,4,15,4668.3,Loyal VIP Customer (Power Users)
15292,202,1,178.39,Churned Customer
15296,35,6,3672.86,Casual Customer
15297,11,3,641.94,Casual Customer
15298,11,12,4799.9,Casual Customer
15299,165,7,4507.01,Casual Customer
15300,183,1,496.44,Churned Customer
15301,51,12,5049.95,Casual Customer
15303,291,1,574.02,Churned Customer
15304,61,8,694.4000000000001,Casual Customer
15306,123,3,1174.35,Casual Customer
15307,215,1,205.3,Churned Customer
15308,68,1,310.47,Casual Customer
15311,0,91,60632.75,B2B Distributor
15312,76,4,924.85,Casual Customer
15313,111,1,52.0,Casual Customer
15314,200,1,327.97,Churned Customer
15315,117,2,570.5,Casual Customer
15316,327,1,165.0,Churned Customer
15318,181,1,312.62,Churned Customer
15319,341,1,204.5,Churned Customer
15320,45,1,267.13,Casual Customer
15321,71,3,2748.31,Casual Customer
15322,86,1,679.68,Casual Customer
15325,104,1,161.74,Casual Customer
15326,70,1,311.71,Casual Customer
15327,53,1,208.75,Casual Customer
15329,40,3,1049.7,Casual Customer
15330,61,2,714.96,Casual Customer
15332,485,4,1661.06,Churned Customer
15333,209,1,1028.56,Churned Customer
15334,164,3,350.82,Churned Customer
15335,54,1,170.22,Casual Customer
15339,244,2,574.07,Churned Customer
15341,81,1,2020.52,Casual Customer
15342,305,1,406.09,Churned Customer
15343,88,1,364.5,Casual Customer
15344,75,3,563.94,Casual Customer
15345,46,1,393.54,Casual Customer
15346,39,1,252.42000000000002,Casual Customer
15347,485,1,201.60000000000002,Churned Customer
15348,73,1,158.04,Casual Customer
15349,218,2,463.90999999999997,Churned Customer
15350,697,1,115.65,Churned Customer
15351,13,7,1934.66,Casual Customer
15353,255,2,770.12,Churned Customer
15355,54,2,277.05,Casual Customer
15356,72,10,2718.03,Casual Customer
15358,1,22,8347.2,Loyal VIP Customer (Power Users)
15360,40,1,427.93,Casual Customer
15361,362,1,418.92,Churned Customer
15363,666,1,326.0,Churned Customer
15364,215,2,913.19,Churned Customer
15365,26,7,2314.32,Casual Customer
15366,76,2,602.51,Casual Customer
15367,58,4,1877.59,Casual Customer
15368,22,1,446.94000000000005,Casual Customer
15370,30,7,2386.05,Casual Customer
15372,138,1,2007.3999999999999,Casual Customer
15373,19,12,2415.91,Casual Customer
15374,277,1,168.0,Churned Customer
15376,41,3,1221.56,Casual Customer
15379,98,7,3703.29,Casual Customer
15380,47,5,1690.2600000000002,Casual Customer
15381,66,2,596.85,Casual Customer
15382,15,6,5955.71,Casual Customer
15384,170,2,642.41,Churned Customer
15385,41,1,316.88,Casual Customer
15386,187,1,394.14,Churned Customer
15388,271,1,140.54,Churned Customer
15389,173,1,500.0,Churned Customer
15392,1,4,1535.53,Casual Customer
15393,17,2,231.86,Casual Customer
15394,10,4,2183.54,Casual Customer
15395,326,1,107.45,Churned Customer
15396,113,1,288.18,Casual Customer
15397,290,1,94.0,Churned Customer
15398,17,2,1345.53,Casual Customer
15399,23,3,815.77,Casual Customer
15400,114,5,716.2,Casual Customer
15402,149,2,626.77,Casual Customer
15405,279,1,349.1,Churned Customer
15406,38,2,510.71000000000004,Casual Customer
15407,95,4,1046.74,Casual Customer
15408,265,1,267.18,Churned Customer
15410,85,8,3450.84,Casual Customer
15411,27,4,1348.93,Casual Customer
15412,172,1,190.53,Churned Customer
15414,10,3,774.9000000000001,Casual Customer
15415,314,1,559.61,Churned Customer
15416,155,4,3984.32,Casual Customer
15417,86,1,508.8,Casual Customer
15419,25,1,135.86,Casual Customer
15421,0,4,950.36,Casual Customer
15422,324,2,97.7,Churned Customer
15423,333,1,43.5,Churned Customer
15424,255,2,383.34,Churned Customer
15426,20,5,1404.07,Casual Customer
15427,48,3,1430.54,Casual Customer
15428,16,1,93.78,Casual Customer
15429,27,2,397.35,Casual Customer
15432,24,1,171.19,Casual Customer
15433,66,2,533.3,Casual Customer
15434,108,5,1041.48,Casual Customer
15435,23,1,149.29,Casual Customer
15436,13,3,1067.75,Casual Customer
15437,263,1,200.16,Churned Customer
15438,132,1,156.57999999999998,Casual Customer
15440,55,3,383.68,Casual Customer
15442,220,1,594.0,Churned Customer
15443,13,7,3213.59,Casual Customer
15444,9,2,1411.21,Casual Customer
15445,265,1,113.5,Churned Customer
15447,331,1,155.17,Churned Customer
15448,313,1,494.64,Churned Customer
15449,27,3,974.52,Casual Customer
15450,90,1,429.84,Casual Customer
15452,60,3,528.48,Casual Customer
15453,57,7,1371.77,Casual Customer
15454,363,1,179.1,Churned Customer
15456,341,3,434.59000000000003,Churned Customer
15457,263,1,237.07,Churned Customer
15458,26,1,161.64,Casual Customer
15460,355,1,214.26,Churned Customer
15462,144,3,234.6,Casual Customer
15463,60,1,126.14,Casual Customer
15464,223,1,1044.65,Churned Customer
15465,4,18,7354.62,Loyal VIP Customer (Power Users)
15466,86,1,334.53,Casual Customer
15467,10,3,524.88,Casual Customer
15468,52,2,467.51,Casual Customer
15469,32,2,538.55,Casual Customer
15471,151,1,454.48,Casual Customer
15472,114,1,371.56,Casual Customer
15473,0,7,1771.2,Casual Customer
15475,78,1,454.10999999999996,Casual Customer
15478,41,2,1399.92,Casual Customer
15480,117,1,905.5,Casual Customer
15482,16,12,10879.76,Loyal VIP Customer (Power Users)
15483,267,4,225.26,Churned Customer
15484,19,4,3590.41,Casual Customer
15485,90,3,2564.5,Casual Customer
15488,123,1,91.32000000000001,Casual Customer
15489,5,3,1134.28,Casual Customer
15491,101,6,3100.09,Casual Customer
15492,29,2,659.4599999999999,Casual Customer
15493,150,5,1953.41,Casual Customer
15494,22,2,1280.58,Casual Customer
15497,18,2,1262.2,Casual Customer
15498,5,27,13316.4,Loyal VIP Customer (Power Users)
15500,19,4,1131.56,Casual Customer
15502,16,12,10384.93,Loyal VIP Customer (Power Users)
15503,363,1,141.04,Churned Customer
15504,82,1,52.83,Casual Customer
15505,53,5,3610.96,Casual Customer
15506,23,3,972.08,Casual Customer
15507,172,1,475.86,Churned Customer
15508,226,6,1000.27,Churned Customer
15510,331,1,250.0,Churned Customer
15511,12,5,900.53,Casual Customer
15512,156,2,121.0,Casual Customer
15513,5,19,14758.220000000001,Loyal VIP Customer (Power Users)
15514,13,11,4023.7200000000003,Casual Customer
15516,45,3,62.43,Casual Customer
15517,234,1,267.03,Churned Customer
15518,39,8,1921.55,Casual Customer
15520,120,1,343.5,Casual Customer
15521,35,8,3000.2,Casual Customer
15522,88,2,397.99,Casual Customer
15523,85,1,412.01000000000005,Casual Customer
15524,25,1,440.0,Casual Customer
15525,18,3,734.37,Casual Customer
15526,182,2,148.44,Churned Customer
15527,19,8,2428.53,Casual Customer
15528,255,1,229.33,Churned Customer
15529,23,11,3962.6,Casual Customer
15530,22,4,1497.31,Casual Customer
15531,89,2,1972.39,Casual Customer
15532,26,4,1564.73,Casual Customer
15533,20,3,807.57,Casual Customer
15535,174,4,502.9,Churned Customer
15537,164,1,110.92,Churned Customer
15539,301,1,538.46,Churned Customer
15540,12,1,213.3,Casual Customer
15541,115,1,85.13000000000001,Casual Customer
15543,289,1,127.86,Churned Customer
15544,2,9,3546.71,Casual Customer
15545,55,2,288.96999999999997,Casual Customer
15547,31,14,4910.6,Loyal VIP Customer (Power Users)
15549,78,3,1681.46,Casual Customer
15550,38,4,575.63,Casual Customer
15551,274,1,436.06,Churned Customer
15552,188,1,90.12,Churned Customer
15553,61,1,428.93,Casual Customer
15554,160,1,217.2,Churned Customer
15555,0,16,4794.86,Loyal VIP Customer (Power Users)
15556,25,1,279.77,Casual Customer
15557,29,1,468.91,Casual Customer
15561,12,4,800.59,Casual Customer
15562,352,1,134.55,Churned Customer
15563,23,4,1400.44,Casual Customer
15565,51,2,173.16,Casual Customer
15567,19,1,186.01,Casual Customer
15568,45,3,758.29,Casual Customer
15569,39,5,1375.71,Casual Customer
15570,11,12,4148.82,Casual Customer
15571,12,4,650.4300000000001,Casual Customer
15572,26,7,2533.42,Casual Customer
15573,86,2,591.1899999999999,Casual Customer
15574,178,4,675.64,Churned Customer
15576,302,1,921.37,Churned Customer
15577,33,3,258.88,Casual Customer
15578,163,1,127.1,Churned Customer
15579,303,2,327.6,Churned Customer
15581,32,13,3675.77,Casual Customer
15582,25,3,682.9100000000001,Casual Customer
15584,24,4,720.86,Casual Customer
15585,177,1,455.3,Churned Customer
15587,31,4,913.6800000000001,Casual Customer
15589,256,3,478.53000000000003,Churned Customer
15592,47,1,388.58,Casual Customer
15593,71,1,199.8,Casual Customer
15594,16,5,1771.78,Casual Customer
15596,96,5,1406.59,Casual Customer
15597,243,1,324.57,Churned Customer
15598,54,1,240.68,Casual Customer
15599,27,2,761.74,Casual Customer
15601,12,14,6776.56,Loyal VIP Customer (Power Users)
15602,22,9,1297.8700000000001,Casual Customer
15603,79,1,48.480000000000004,Casual Customer
15604,53,1,216.39,Casual Customer
15605,31,5,1198.23,Casual Customer
15606,2,9,2920.16,Casual Customer
15607,162,1,104.76,Churned Customer
15608,29,4,1093.68,Casual Customer
15609,126,1,298.48,Casual Customer
15610,52,1,112.46000000000001,Casual Customer
15611,10,13,1591.45,Casual Customer
15612,91,2,195.15,Casual Customer
15615,11,23,10399.74,Loyal VIP Customer (Power Users)
15618,123,4,776.851,Casual Customer
15619,11,1,336.40000000000003,Casual Customer
15620,57,3,1553.18,Casual Customer
15621,12,4,1293.03,Casual Customer
15622,44,9,3709.56,Casual Customer
15623,141,1,301.03,Casual Customer
15624,117,4,588.13,Casual Customer
15625,104,4,1534.26,Casual Customer
15626,75,2,675.8,Casual Customer
15628,25,9,2870.2400000000002,Casual Customer
15630,46,2,1186.35,Casual Customer
15632,16,8,3285.31,Casual Customer
15634,18,1,243.55,Casual Customer
15636,31,2,724.76,Casual Customer
15637,53,1,223.36,Casual Customer
15639,135,1,425.32,Casual Customer
15640,17,15,12416.11,Loyal VIP Customer (Power Users)
15641,106,4,1887.2,Casual Customer
15643,310,3,664.0,Churned Customer
15644,167,4,803.54,Churned Customer
15645,19,1,612.01,Casual Customer
15646,159,3,447.64000000000004,Casual Customer
15648,205,2,639.5,Churned Customer
15649,162,2,816.0,Churned Customer
15651,261,3,646.3,Churned Customer
15652,92,1,337.74,Casual Customer
15653,116,2,877.4399999999999,Casual Customer
15654,10,2,922.53,Casual Customer
15655,67,1,560.67,Casual Customer
15656,46,4,748.5,Casual Customer
15657,23,1,30.0,Casual Customer
15658,198,5,1024.1000000000001,Churned Customer
15659,44,1,306.45,Casual Customer
15660,26,9,1600.86,Casual Customer
15661,223,2,309.8,Churned Customer
15663,107,1,138.14,Casual Customer
15664,51,1,386.43,Casual Customer
15665,67,2,2222.21,Casual Customer
15667,40,1,301.32,Casual Customer
15668,188,1,76.32000000000001,Churned Customer
15669,41,4,684.34,Casual Customer
15670,297,1,173.05,Churned Customer
15671,19,7,2657.13,Casual Customer
15673,1,4,2726.23,Casual Customer
15674,66,5,2446.6,Casual Customer
15675,82,3,323.69,Casual Customer
15676,19,3,3435.76,Casual Customer
15677,50,1,657.23,Casual Customer
15678,53,1,352.7,Casual Customer
15679,25,4,781.28,Casual Customer
15680,10,3,1333.68,Casual Customer
15681,26,5,1426.16,Casual Customer
15683,118,1,193.75,Casual Customer
15687,24,9,2993.1,Casual Customer
15689,2,2,254.1,Casual Customer
15690,101,2,239.76,Casual Customer
15691,340,1,136.8,Churned Customer
15692,29,1,191.04,Casual Customer
15694,26,14,6479.4,Loyal VIP Customer (Power Users)
15695,267,2,409.98,Churned Customer
15696,80,8,2711.11,Casual Customer
15699,18,1,309.65,Casual Customer
15700,173,2,696.68,Churned Customer
15701,74,4,1529.0,Casual Customer
15703,265,1,211.5,Churned Customer
15704,127,4,2293.62,Casual Customer
15705,202,1,143.1,Churned Customer
15706,76,4,1060.56,Casual Customer
15707,44,4,916.98,Casual Customer
15708,41,7,3235.25,Casual Customer
15709,341,1,133.25,Churned Customer
15712,10,5,1072.3600000000001,Casual Customer
15713,144,2,356.7,Casual Customer
15714,12,2,330.03000000000003,Casual Customer
15716,146,4,1101.1100000000001,Casual Customer
15717,235,1,150.3,Churned Customer
15719,152,13,5030.07,Casual Customer
15720,25,1,598.73,Casual Customer
15721,12,1,471.40000000000003,Casual Customer
15722,109,5,2211.21,Casual Customer
15723,424,1,190.7,Churned Customer
15724,202,2,218.25,Churned Customer
15725,16,1,415.25,Casual Customer
15727,9,7,5159.06,Casual Customer
15729,35,1,85.0,Casual Customer
15730,123,3,1120.88,Casual Customer
15732,35,2,294.12,Casual Customer
15733,310,1,162.3,Churned Customer
15734,115,2,1339.45,Casual Customer
15737,15,8,1188.1200000000001,Casual Customer
15738,19,16,4812.42,Loyal VIP Customer (Power Users)
15739,244,1,449.12,Churned Customer
15740,50,1,154.88,Casual Customer
15743,17,4,775.96,Casual Customer
15744,78,1,34.8,Casual Customer
15745,20,4,1094.59,Casual Customer
15746,135,1,196.88,Casual Customer
15747,13,3,946.64,Casual Customer
15748,41,1,144.36,Casual Customer
15749,39,3,44534.3,Loyal VIP Customer (Power Users)
15750,15,8,2463.05,Casual Customer
15752,40,7,2626.6,Casual Customer
15753,130,1,79.2,Casual Customer
15754,52,3,458.57,Casual Customer
15755,1,6,2364.25,Casual Customer
15756,64,4,528.01,Casual Customer
15757,188,2,714.42,Churned Customer
15758,25,1,205.25,Casual Customer
15759,219,3,253.04,Churned Customer
15762,78,2,583.75,Casual Customer
15763,78,2,1086.92,Casual Customer
15764,0,6,3279.97,Casual Customer
15766,183,1,315.06,Churned Customer
15768,116,3,621.8299999999999,Casual Customer
15769,41,26,56252.72,Loyal VIP Customer (Power Users)
15773,242,1,635.6800000000001,Churned Customer
15774,303,1,270.8,Churned Customer
15775,128,1,104.9,Casual Customer
15776,134,1,241.62,Casual Customer
15777,6,4,1047.11,Casual Customer
15780,36,3,475.28000000000003,Casual Customer
15781,26,3,345.46,Casual Customer
15782,10,3,2614.7400000000002,Casual Customer
15783,11,1,246.3,Casual Customer
15785,152,5,2328.9700000000003,Casual Customer
15786,47,3,4919.0,Casual Customer
15787,27,3,933.26,Casual Customer
15789,359,1,351.3,Churned Customer
15790,11,1,218.75,Casual Customer
15791,44,2,1612.69,Casual Customer
15793,15,3,965.61,Casual Customer
15795,150,1,610.01,Casual Customer
15796,18,8,2708.61,Casual Customer
15797,96,4,2207.4,Casual Customer
15799,76,3,884.14,Casual Customer
15800,108,2,696.89,Casual Customer
15801,47,3,1063.95,Casual Customer
15802,143,1,451.42,Casual Customer
15803,52,1,415.82000000000005,Casual Customer
15804,12,13,4206.39,Casual Customer
15805,24,17,5488.18,Loyal VIP Customer (Power Users)
15806,47,3,784.58,Casual Customer
15807,51,3,903.9,Casual Customer
15808,191,4,3651.27,Churned Customer
15809,69,5,515.77,Casual Customer
15810,79,4,1391.98,Casual Customer
15811,23,6,2218.62,Casual Customer
15812,33,5,1801.14,Casual Customer
15813,208,2,1303.9099999999999,Churned Customer
15814,17,4,1945.33,Casual Customer
15815,35,5,2100.6,Casual Customer
15819,50,4,1905.45,Casual Customer
15820,320,1,206.98,Churned Customer
15821,45,2,570.96,Casual Customer
15822,181,2,885.47,Churned Customer
15823,666,1,15.0,Churned Customer
15825,173,1,532.94,Churned Customer
15826,57,3,1654.31,Casual Customer
15827,74,14,1836.0900000000001,Casual Customer
15829,141,2,636.14,Casual Customer
15830,302,1,576.0,Churned Customer
15831,0,3,794.64,Casual Customer
15832,255,1,836.79,Churned Customer
15834,71,4,2225.15,Casual Customer
15835,45,4,954.09,Casual Customer
15836,51,1,137.37,Casual Customer
15837,183,1,391.98,Churned Customer
15838,12,19,33643.08,Loyal VIP Customer (Power Users)
15839,81,3,1048.49,Casual Customer
15840,0,2,355.56,Casual Customer
15841,73,4,1224.06,Casual Customer
15843,99,1,118.95000000000002,Casual Customer
15844,47,1,130.73999999999998,Casual Customer
15845,18,8,3711.77,Casual Customer
15847,289,2,389.27,Churned Customer
15850,20,2,234.88,Casual Customer
15852,187,2,160.71,Churned Customer
15853,52,1,110.8,Casual Customer
15854,87,12,2969.12,Casual Customer
15855,95,5,712.24,Casual Customer
15856,33,27,16143.64,Loyal VIP Customer (Power Users)
15857,19,1,297.0,Casual Customer
15858,16,5,1427.57,Casual Customer
15860,41,8,965.16,Casual Customer
15861,13,8,3146.92,Casual Customer
15862,113,4,832.88,Casual Customer
15863,26,2,68.84,Casual Customer
15864,23,6,1936.3200000000002,Casual Customer
15865,1,3,895.13,Casual Customer
15866,102,1,211.89,Casual Customer
15867,23,15,3810.14,Loyal VIP Customer (Power Users)
15869,159,2,149.64,Churned Customer
15870,152,1,351.44,Casual Customer
15872,15,2,316.25,Casual Customer
15874,128,7,4405.88,Casual Customer
15877,18,2,490.33,Casual Customer
15880,577,1,329.03000000000003,Churned Customer
15881,313,5,501.39000000000004,Churned Customer
15882,199,4,516.36,Churned Customer
15883,151,2,396.48,Casual Customer
15885,123,3,379.35,Casual Customer
15886,61,1,181.09,Casual Customer
15888,81,1,168.31,Casual Customer
15889,186,2,420.07,Churned Customer
15891,227,1,511.68,Churned Customer
15894,254,2,258.25,Churned Customer
15895,150,1,179.17,Casual Customer
15897,195,2,208.59,Churned Customer
15898,120,5,1383.83,Casual Customer
15899,546,1,56.25,Churned Customer
15900,24,1,337.28,Casual Customer
15901,17,3,351.73,Casual Customer
15903,10,7,5126.76,Casual Customer
15904,332,1,164.68,Churned Customer
15906,20,7,1567.69,Casual Customer
15907,177,3,882.72,Churned Customer
15909,174,1,191.94,Churned Customer
15910,16,8,1228.88,Casual Customer
15912,179,2,264.62,Churned Customer
15916,17,8,1502.8600000000001,Casual Customer
15917,189,1,123.1,Churned Customer
15918,272,2,334.23,Churned Customer
15919,20,2,525.69,Casual Customer
15920,125,4,167.5,Casual Customer
15921,173,1,323.03000000000003,Churned Customer
15922,697,1,369.5,Churned Customer
15923,666,1,127.08,Churned Customer
15925,195,1,207.15,Churned Customer
15930,275,1,426.63,Churned Customer
15932,1,8,2495.87,Casual Customer
15933,22,3,1107.46,Casual Customer
15935,6,2,416.86,Casual Customer
15937,183,1,145.35,Churned Customer
15938,113,5,404.58,Casual Customer
15939,4,15,6115.01,Loyal VIP Customer (Power Users)
15940,342,1,35.8,Churned Customer
15942,134,1,337.44,Casual Customer
15944,129,1,325.1,Casual Customer
15945,454,1,181.0,Churned Customer
15947,83,1,1708.24,Casual Customer
15948,44,2,955.24,Casual Customer
15949,17,2,364.72,Casual Customer
15950,79,4,1744.71,Casual Customer
15951,286,2,708.22,Churned Customer
15952,182,4,781.91,Churned Customer
15953,5,8,1657.28,Casual Customer
15955,25,14,4416.26,Loyal VIP Customer (Power Users)
15957,121,1,428.89,Casual Customer
15958,75,1,104.35,Casual Customer
15963,20,2,470.76,Casual Customer
15965,18,4,808.87,Casual Customer
15967,24,2,397.68,Casual Customer
15969,50,3,666.1,Casual Customer
15970,99,1,314.1,Casual Customer
15971,1,12,4199.85,Casual Customer
15973,485,1,307.82000000000005,Churned Customer
15974,5,7,3442.15,Casual Customer
15975,85,1,371.01,Casual Customer
15976,166,2,427.64,Churned Customer
15977,18,2,1054.73,Casual Customer
15978,78,1,1098.78,Casual Customer
15980,1,3,2398.86,Casual Customer
15981,6,8,3408.48,Casual Customer
15983,22,4,1465.12,Casual Customer
15984,71,10,2780.63,Casual Customer
15985,124,2,1142.42,Casual Customer
15986,90,1,168.12,Casual Customer
15987,13,7,1432.77,Casual Customer
15988,20,1,156.78,Casual Customer
15990,45,2,792.11,Casual Customer
15992,181,1,41.989999999999995,Churned Customer
15993,17,7,2777.67,Casual Customer
15994,55,1,414.27,Casual Customer
15996,1,6,1032.58,Casual Customer
15998,88,5,3080.22,Casual Customer
16000,151,3,12393.7,Casual Customer
16003,60,5,2735.37,Casual Customer
16005,13,4,578.71,Casual Customer
16006,5,1,101.4,Casual Customer
16007,4,4,1693.81,Casual Customer
16008,24,3,478.78,Casual Customer
16009,23,4,972.11,Casual Customer
16010,128,3,392.4,Casual Customer
16011,2,16,3352.96,Loyal VIP Customer (Power Users)
16012,155,3,1415.29,Casual Customer
16013,2,47,37130.6,Loyal VIP Customer (Power Users)
16014,64,3,646.83,Casual Customer
16015,27,3,704.55,Casual Customer
16016,15,8,1465.51,Casual Customer
16017,48,1,211.88,Casual Customer
16018,4,2,408.90000000000003,Casual Customer
16019,47,9,3786.2400000000002,Casual Customer
16020,17,3,851.01,Casual Customer
16022,261,1,602.63,Churned Customer
16023,47,3,719.81,Casual Customer
16024,13,1,251.03,Casual Customer
16025,60,1,439.65999999999997,Casual Customer
16026,44,1,236.09,Casual Customer
16027,69,6,934.62,Casual Customer
16029,30,63,80850.84,B2B Distributor
16030,283,1,331.24,Churned Customer
16031,123,2,547.9,Casual Customer
16033,5,20,8778.82,Loyal VIP Customer (Power Users)
16034,39,3,437.7,Casual Customer
16036,88,2,758.92,Casual Customer
16037,130,3,855.02,Casual Customer
16038,178,3,471.78000000000003,Churned Customer
16040,149,3,1313.55,Casual Customer
16041,90,3,3166.4,Casual Customer
16042,22,5,1177.47,Casual Customer
16043,5,4,773.99,Casual Customer
16045,2,4,1340.7,Casual Customer
16048,697,2,256.44,Churned Customer
16049,41,3,1074.81,Casual Customer
16050,174,1,137.9,Churned Customer
16052,55,1,362.06,Casual Customer
16053,93,2,1511.95,Casual Customer
16054,146,1,783.9,Casual Customer
16055,280,1,134.8,Churned Customer
16056,46,1,650.75,Casual Customer
16057,5,7,2263.12,Casual Customer
16059,72,6,1453.16,Casual Customer
16062,6,4,1153.62,Casual Customer
16063,261,1,335.32,Churned Customer
16065,454,1,367.14,Churned Customer
16066,17,5,1521.04,Casual Customer
16070,23,2,852.15,Casual Customer
16071,45,1,326.24,Casual Customer
16072,289,1,584.3199999999999,Churned Customer
16073,298,1,122.39999999999999,Churned Customer
16076,23,10,2234.73,Casual Customer
16078,341,1,79.2,Churned Customer
16079,17,3,1352.0,Casual Customer
16080,68,2,217.16,Casual Customer
16081,57,5,2799.42,Casual Customer
16083,101,2,1317.62,Casual Customer
16084,300,1,436.18,Churned Customer
16085,0,5,981.51,Casual Customer
16086,30,5,1121.39,Casual Customer
16091,125,2,315.06,Casual Customer
16092,115,3,817.86,Casual Customer
16093,107,1,17.0,Casual Customer
16094,12,4,1078.23,Casual Customer
16096,265,1,320.62,Churned Customer
16097,241,1,185.04999999999998,Churned Customer
16098,88,7,2005.63,Casual Customer
16099,51,3,731.9,Casual Customer
16101,71,1,1290.7,Casual Customer
16102,43,3,1842.14,Casual Customer
16103,80,6,1429.64,Casual Customer
16104,91,1,298.21,Casual Customer
16105,220,1,336.96,Churned Customer
16106,214,1,108.38,Churned Customer
16107,18,7,3204.1600000000003,Casual Customer
16108,85,1,842.5,Casual Customer
16109,219,2,611.88,Churned Customer
16110,46,3,1320.95,Casual Customer
16112,70,4,195.73999999999998,Casual Customer
16113,95,1,161.38,Casual Customer
16114,171,1,135.75000000000003,Churned Customer
16115,4,8,1660.8799999999999,Casual Customer
16116,5,1,612.78,Casual Customer
16117,279,1,232.21,Churned Customer
16119,73,2,423.36,Casual Customer
16120,30,4,1309.14,Casual Customer
16121,58,2,854.66,Casual Customer
16122,39,4,684.4200000000001,Casual Customer
16123,52,1,307.78,Casual Customer
16124,318,1,249.0,Churned Customer
16125,516,1,289.35,Churned Customer
16126,60,4,6287.77,Casual Customer
16127,40,1,656.25,Casual Customer
16128,18,5,1880.22,Casual Customer
16131,52,6,3506.54,Casual Customer
16133,17,33,14589.04,Loyal VIP Customer (Power Users)
16134,22,2,618.09,Casual Customer
16135,263,1,517.55,Churned Customer
16136,30,3,709.38,Casual Customer
16139,19,3,635.41,Casual Customer
16140,214,2,725.18,Churned Customer
16141,1,1,620.4,Casual Customer
16142,250,1,535.34,Churned Customer
16143,35,6,2424.94,Casual Customer
16144,159,1,175.2,Churned Customer
16145,3,11,3799.4900000000002,Casual Customer
16146,204,3,734.13,Churned Customer
16147,134,1,375.0,Casual Customer
16148,297,1,76.32000000000001,Churned Customer
16149,143,2,280.52,Casual Customer
16150,1,5,2053.02,Casual Customer
16152,269,1,1829.04,Churned Customer
16153,50,5,1824.23,Casual Customer
16156,25,9,3092.04,Casual Customer
16157,16,3,656.69,Casual Customer
16159,282,1,348.2,Churned Customer
16160,86,2,1025.44,Casual Customer
16161,15,19,5533.67,Loyal VIP Customer (Power Users)
16162,340,1,37.4,Churned Customer
16163,233,2,856.6,Churned Customer
16164,18,3,822.48,Casual Customer
16168,3,27,3787.6,Loyal VIP Customer (Power Users)
16169,40,4,1822.97,Casual Customer
16170,51,6,1885.05,Casual Customer
16171,30,1,73.2,Casual Customer
16172,6,5,1140.21,Casual Customer
16173,16,6,1418.32,Casual Customer
16174,33,3,1009.5500000000001,Casual Customer
16175,169,4,1037.59,Churned Customer
16177,51,1,331.95,Casual Customer
16178,139,1,197.9,Casual Customer
16179,61,1,215.83,Casual Customer
16180,101,8,10254.18,Casual Customer
16181,74,1,305.54,Casual Customer
16182,73,4,6617.65,Casual Customer
16183,275,1,338.71000000000004,Churned Customer
16184,5,6,1158.79,Casual Customer
16185,17,2,529.41,Casual Customer
16186,5,12,4006.94,Casual Customer
16187,52,15,6911.4400000000005,Loyal VIP Customer (Power Users)
16188,36,4,981.86,Casual Customer
16189,16,2,215.48,Casual Customer
16190,41,1,215.08,Casual Customer
16191,12,13,5180.52,Casual Customer
16193,237,1,314.45,Churned Customer
16198,76,1,400.68100000000004,Casual Customer
16200,165,2,1068.8700000000001,Churned Customer
16201,21,4,1863.47,Casual Customer
16202,361,1,365.27,Churned Customer
16203,0,4,592.9,Casual Customer
16204,24,1,384.18,Casual Customer
16205,90,4,757.63,Casual Customer
16206,55,4,537.0600000000001,Casual Customer
16207,26,1,394.38,Casual Customer
16208,45,2,664.26,Casual Customer
16209,1,5,2262.62,Casual Customer
16210,10,18,21086.3,Loyal VIP Customer (Power Users)
16211,1,1,547.02,Casual Customer
16212,20,2,690.34,Casual Customer
16213,79,1,159.0,Casual Customer
16214,171,3,1062.75,Churned Customer
16215,81,1,242.35,Casual Customer
16216,268,1,914.9300000000001,Churned Customer
16217,236,2,304.25,Churned Customer
16218,60,7,3084.68,Casual Customer
16221,98,3,860.86,Casual Customer
16222,319,1,773.5500000000001,Churned Customer
16224,57,4,1295.3,Casual Customer
16225,45,5,1096.32,Casual Customer
16226,204,3,255.12,Churned Customer
16227,226,1,314.22,Churned Customer
16229,35,2,1010.6,Casual Customer
16230,279,2,542.03,Churned Customer
16232,44,4,990.88,Casual Customer
16233,71,3,536.6800000000001,Casual Customer
16235,39,5,867.31,Casual Customer
16236,79,1,432.2,Casual Customer
16239,57,2,414.2,Casual Customer
16240,25,2,3718.8,Casual Customer
16241,0,13,2590.31,Casual Customer
16242,19,7,3579.86,Casual Customer
16243,55,2,409.1,Casual Customer
16244,5,2,1522.75,Casual Customer
16245,24,3,1413.66,Casual Customer
16247,171,1,114.56,Churned Customer
16248,91,1,152.94,Casual Customer
16249,53,5,1800.07,Casual Customer
16250,262,2,389.44,Churned Customer
16253,244,2,3683.86,Churned Customer
16255,17,8,2619.91,Casual Customer
16256,267,1,752.4300000000001,Churned Customer
16257,177,1,46.95,Churned Customer
16258,46,5,5203.51,Casual Customer
16260,51,1,1035.45,Casual Customer
16261,17,4,728.54,Casual Customer
16265,10,9,5447.0,Casual Customer
16266,74,7,861.89,Casual Customer
16268,71,2,667.65,Casual Customer
16270,354,1,1141.24,Churned Customer
16271,16,5,1404.64,Casual Customer
16272,117,1,411.7,Casual Customer
16274,697,1,351.75,Churned Customer
